ID,Name,Name_DE,Ing,Icon,Form,Type1,Type2,Generation,Hight,Gewicht,Pre_Evo,Post_Evo,Evo_Typ
282,Guardevoir,Gardevoir,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/282.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/282.png,Mega Gardevoir,Psychic,Fairy,6,1.6,48.4,Kirlia,,LevelUp
302,Zobiris,Sableye,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/302.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/302.png,Mega Sableye,Dark,Ghost,6,0.5,11,,,LevelUp
303,Flunkifer,Mawile,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/303.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/303.png,Mega Mawile,Steel,Fairy,6,0.6,11.5,,,LevelUp
306,Stolloss,Aggron,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/306.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/306.png,Mega Aggron,Steel,,6,2.1,360,Lairon,,LevelUp
308,Meditalis,Medicham,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/308.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/308.png,Mega Medicham,Fighting,Psychic,6,1.3,31.5,Meditite,,LevelUp
310,Voltenso,Manectric,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/310.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/310.png,Mega Manectric,Electric,,6,1.5,40.2,Electrike,,LevelUp
319,Tohaido,Sharpedo,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/319.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/319.png,Mega Sharpedo,Water,Dark,6,1.8,88.8,Carvanha,,LevelUp
323,Camerupt,Camerupt,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/323.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/323.png,Mega Camerupt,Fire,Ground,6,1.9,220,Numel,,LevelUp
334,Altaria,Altaria,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/334.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/334.png,Mega Altaria,Dragon,Fairy,6,1.1,20.6,Swablu,,LevelUp
354,Banette,Banette,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/354.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/354.png,Mega Banette,Ghost,,6,1.1,12.5,Shuppet,,LevelUp
359,Absol,Absol,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/359.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/359.png,Mega Absol,Dark,,6,1.2,47,,,LevelUp
362,Firnontor,Glalie,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/362.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/362.png,Mega Glalie,Ice,,6,1.5,256.5,Snorunt,,LevelUp
373,Brutalanda,Salamence,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/373.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/373.png,Mega Salamence,Dragon,Flying,6,1.5,102.6,Shelgon,,LevelUp
376,Metagross,Metagross,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/376.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/376.png,Mega Metagross,Steel,Psychic,6,1.6,550,Metang,,LevelUp
380,Latias,Latias,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/380.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/380.png,Mega Latias,Dragon,Psychic,6,1.4,40,,,LevelUp
381,Latios,Latios,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/381.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/381.png,Mega Latios,Dragon,Psychic,6,2,60,,,LevelUp
382,Kyogre,Kyogre,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/382.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/382.png,Primal Kyogre,Water,,6,4.5,352,,,LevelUp
383,Groudon,Groudon,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/383.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/383.png,Primal Groudon,Ground,Fire,6,3.5,950,,,LevelUp
384,Rayquaza,Rayquaza,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/384.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/384.png,Mega Rayquaza,Dragon,Flying,6,7,206.5,,,LevelUp
428,Schlapor,Lopunny,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/428.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/428.png,Mega Lopunny,Normal,Fighting,6,1.2,33.3,Buneary,,levelFriendship
445,Knakrack,Garchomp,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/445.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/445.png,Mega Garchomp,Dragon,Ground,6,1.9,95,Gabite,,LevelUp
448,Lucario,Lucario,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/448.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/448.png,Mega Lucario,Fighting,Steel,6,1.2,54,Riolu,,levelFriendship
460,Rexblisar,Abomasnow,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/460.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/460.png,Mega Abomasnow,Grass,Ice,6,2.2,135.5,Snover,,LevelUp
475,Galagladi,Gallade,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/475.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/475.png,Mega Gallade,Psychic,Fighting,6,1.6,52,Kirlia,,useItem
531,Ohrdoch,Audino,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/531.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/531.png,Mega Audino,Normal,Fairy,6,1.1,31,,,LevelUp
650,Igamaro,Chespin,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/650.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/650.png,,Grass,,6,0.4,9,,Quilladin,LevelUp
651,Igastarnish,Quilladin,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/651.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/651.png,,Grass,,6,0.7,29,Chespin,Chesnaught,LevelUp
652,Brigaron,Chesnaught,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/652.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/652.png,,Grass,Fighting,6,1.6,90,Quilladin,,LevelUp
653,Fynx,Fennekin,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/653.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/653.png,,Fire,,6,0.4,9.4,,Braixen,LevelUp
654,Rutena,Braixen,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/654.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/654.png,,Fire,,6,1,14.5,Fennekin,Delphox,LevelUp
655,Fennexis,Delphox,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/655.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/655.png,,Fire,Psychic,6,1.5,39,Braixen,,LevelUp
656,Froxy,Froakie,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/656.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/656.png,,Water,,6,0.3,7,,Frogadier,LevelUp
657,Amphizel,Frogadier,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/657.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/657.png,,Water,,6,0.6,10.9,Froakie,Greninja,LevelUp
658,Quajutsu,Greninja,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/658.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/658.png,,Water,Dark,6,1.5,40,Frogadier,,LevelUp
659,Scoppel,Bunnelby,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/659.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/659.png,,Normal,,6,0.4,5,,Diggersby,LevelUp
660,Grebbit,Diggersby,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/660.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/660.png,,Normal,Ground,6,1,42.4,Bunnelby,,LevelUp
661,Dartiri,Fletchling,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/661.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/661.png,,Normal,Flying,6,0.3,1.7,,Fletchinder,LevelUp
662,Dartignis,Fletchinder,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/662.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/662.png,,Fire,Flying,6,0.7,16,Fletchling,Talonflame,LevelUp
663,Fiaro,Talonflame,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/663.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/663.png,,Fire,Flying,6,1.2,24.5,Fletchinder,,LevelUp
664,Purmel,Scatterbug,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/664.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/664.png,,Bug,,6,0.3,2.5,,Spewpa,LevelUp
665,Puponcho,Spewpa,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/665.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/665.png,,Bug,,6,0.3,8.4,Scatterbug,Vivillon,LevelUp
666,Vivillon,Vivillon,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/666.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/666.png,,Bug,Flying,6,1.2,17,Spewpa,,LevelUp
667,Leufeo,Litleo,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/667.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/667.png,,Fire,Normal,6,0.6,13.5,,Pyroar,LevelUp
668,Pyroleo,Pyroar,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/668.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/668.png,,Fire,Normal,6,1.5,81.5,Litleo,,LevelUp
669,Flabébé,Flabébé,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/669.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/669.png,,Fairy,,6,0.1,0.1,,Floette,LevelUp
670,Floette,Floette,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/670.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/670.png,,Fairy,,6,0.2,0.9,Flabe?be?,Florges,LevelUp
671,Florges,Florges,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/671.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/671.png,,Fairy,,6,1.1,10,Floette,,useItem
672,Mähikel,Skiddo,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/672.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/672.png,,Grass,,6,0.9,31,,Gogoat,LevelUp
673,Chevrumm,Gogoat,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/673.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/673.png,,Grass,,6,1.7,91,Skiddo,,LevelUp
674,Pam-Pam,Pancham,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/674.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/674.png,,Fighting,,6,0.6,8,,Pangoro,LevelUp
675,Pandagro,Pangoro,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/675.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/675.png,,Fighting,Dark,6,2.1,136,Pancham,,LevelUp
676,Coiffwaff,Furfrou,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/676.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/676.png,,Normal,,6,1.2,28,,,LevelUp
677,Psiau,Espurr,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/677.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/677.png,,Psychic,,6,0.3,3.5,,Meowstic,LevelUp
678,Psiaugon,Meowstic,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/678.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/678.png,Male,Psychic,,6,0.6,8.5,Espurr,,LevelUp
678,Psiaugon,Meowstic,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/678.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/678.png,Female,Psychic,,6,0.6,8.5,Espurr,,LevelUp
679,Gramokles,Honedge,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/679.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/679.png,,Steel,Ghost,6,0.8,2,,Doublade,LevelUp
680,Duokles,Doublade,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/680.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/680.png,,Steel,Ghost,6,0.8,4.5,Honedge,Aegislash,LevelUp
681,Durengard,Aegislash,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/681.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/681.png,Shield Forme,Steel,Ghost,6,1.7,53,Doublade,,useItem
681,Durengard,Aegislash,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/681.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/681.png,Blade Forme,Steel,Ghost,6,1.7,53,Doublade,,useItem
682,Parfi,Spritzee,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/682.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/682.png,,Fairy,,6,0.2,0.5,,Aromatisse,LevelUp
683,Parfinesse,Aromatisse,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/683.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/683.png,,Fairy,,6,0.8,15.5,Spritzee,,trade
684,Flauschling,Swirlix,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/684.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/684.png,,Fairy,,6,0.4,3.5,,Slurpuff,LevelUp
685,Sabbaione,Slurpuff,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/685.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/685.png,,Fairy,,6,0.8,5,Swirlix,,trade
686,Iscalar,Inkay,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/686.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/686.png,,Dark,Psychic,6,0.4,3.5,,Malamar,LevelUp
687,Calamanero,Malamar,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/687.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/687.png,,Dark,Psychic,6,1.5,47,Inkay,,LevelUp
688,Bithora,Binacle,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/688.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/688.png,,Rock,Water,6,0.5,31,,Barbaracle,LevelUp
689,Thanathora,Barbaracle,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/689.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/689.png,,Rock,Water,6,1.3,96,Binacle,,LevelUp
690,Algitt,Skrelp,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/690.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/690.png,,Poison,Water,6,0.5,7.3,,Dragalge,LevelUp
691,Tandrak,Dragalge,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/691.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/691.png,,Poison,Dragon,6,1.8,81.5,Skrelp,,LevelUp
692,Scampisto,Clauncher,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/692.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/692.png,,Water,,6,0.5,8.3,,Clawitzer,LevelUp
693,Wummer,Clawitzer,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/693.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/693.png,,Water,,6,1.3,35.3,Clauncher,,LevelUp
694,Eguana,Helioptile,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/694.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/694.png,,Electric,Normal,6,0.5,6,,Heliolisk,LevelUp
695,Elezard,Heliolisk,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/695.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/695.png,,Electric,Normal,6,1,21,Helioptile,,useItem
696,Balgoras,Tyrunt,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/696.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/696.png,,Rock,Dragon,6,0.8,26,,Tyrantrum,LevelUp
697,Monargoras,Tyrantrum,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/697.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/697.png,,Rock,Dragon,6,2.5,270,Tyrunt,,LevelUp
698,Amarino,Amaura,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/698.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/698.png,,Rock,Ice,6,1.3,25.2,,Aurorus,LevelUp
699,Amagarga,Aurorus,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/699.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/699.png,,Rock,Ice,6,2.7,225,Amaura,,LevelUp
700,Feelinara,Sylveon,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/700.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/700.png,,Fairy,,6,1,23.5,Eevee,,levelExtra
701,Resladero,Hawlucha,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/701.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/701.png,,Fighting,Flying,6,0.8,21.5,,,LevelUp
702,Dedenne,Dedenne,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/702.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/702.png,,Electric,Fairy,6,0.2,2.2,,,LevelUp
703,Rocara,Carbink,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/703.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/703.png,,Rock,Fairy,6,0.3,5.7,,,LevelUp
704,Viscora,Goomy,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/704.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/704.png,,Dragon,,6,0.3,2.8,,Sliggoo,LevelUp
705,Viscargot,Sliggoo,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/705.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/705.png,,Dragon,,6,0.8,17.5,Goomy,Goodra,LevelUp
706,Viscogon,Goodra,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/706.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/706.png,,Dragon,,6,2,150.5,Sliggoo,,LevelUp
707,Clavion,Klefki,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/707.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/707.png,,Steel,Fairy,6,0.2,3,,,LevelUp
708,Paragoni,Phantump,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/708.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/708.png,,Ghost,Grass,6,0.4,7,,"Treve""""t",LevelUp
709,Trombork,"Treve""""t",https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/709.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/709.png,,Ghost,Grass,6,1.5,71,Phantump,,trade
710,Irrbis,Pumpkaboo,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/710.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/710.png,Average Size,Ghost,Grass,6,0.4,5,,Gourgeist,LevelUp
710,Irrbis,Pumpkaboo,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/710.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/710.png,Small Size,Ghost,Grass,6,0.4,5,,Gourgeist,LevelUp
710,Irrbis,Pumpkaboo,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/710.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/710.png,Large Size,Ghost,Grass,6,0.4,5,,Gourgeist,LevelUp
710,Irrbis,Pumpkaboo,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/710.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/710.png,Super Size,Ghost,Grass,6,0.4,5,,Gourgeist,LevelUp
711,Pumpdjinn,Gourgeist,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/711.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/711.png,Average Size,Ghost,Grass,6,0.9,12.5,Pumpkaboo,,trade
711,Pumpdjinn,Gourgeist,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/711.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/711.png,Small Size,Ghost,Grass,6,0.9,12.5,Pumpkaboo,,trade
711,Pumpdjinn,Gourgeist,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/711.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/711.png,Large Size,Ghost,Grass,6,0.9,12.5,Pumpkaboo,,trade
711,Pumpdjinn,Gourgeist,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/711.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/711.png,Super Size,Ghost,Grass,6,0.9,12.5,Pumpkaboo,,trade
712,Arktip,Bergmite,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/712.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/712.png,,Ice,,6,1,99.5,,Avalugg,LevelUp
713,Arktilas,Avalugg,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/713.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/713.png,,Ice,,6,2,505,Bergmite,,LevelUp
714,eF-eM,Noibat,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/714.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/714.png,,Flying,Dragon,6,0.5,8,,Noivern,LevelUp
715,UHaFnir,Noivern,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/715.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/715.png,,Flying,Dragon,6,1.5,85,Noibat,,LevelUp
716,Xerneas,Xerneas,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/716.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/716.png,,Fairy,,6,3,215,,,LevelUp
717,Yveltal,Yveltal,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/717.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/717.png,,Dark,Flying,6,5.8,203,,,LevelUp
718,Zygarde,Zygarde50% Forme,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/718.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/718.png,,Dragon,Ground,6,5,305,,,LevelUp
719,Diancie,Diancie,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/719.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/719.png,,Rock,Fairy,6,0.7,8.8,,,LevelUp
719,Diancie,Diancie,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/719.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/719.png,Mega Diancie,Rock,Fairy,6,0.7,8.8,,,LevelUp
720,Hoopa,Hoopa,https://media.bisafans.de/54bf46f/thumbs/300x300/pokemon/artwork/720.png,https://media.bisafans.de/024e1b2/pokemon/gen9/icon/statisch/720.png,Hoopa Confined,Psychic,Ghost,6,0.5,9,,,LevelUp
